Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-08-02T20:00:00Z,RETL,1.1143562228573,8227,Market On Open,Filled,9167.8086454473, 
2018-02-28T15:00:00Z,RETL,13.9681124508,408,Market,Filled,5698.9898799264,Warning: No quote information available at 02/28/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-02-28T21:00:00Z,RETL,13.4407959984,-408,Market On Open,Filled,-5483.8447673472, 
2018-03-02T18:00:00Z,RETL,13.4292489228,279,Market,Filled,3746.7604494612,Warning: No quote information available at 03/02/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-03-05T17:00:00Z,RETL,13.5947570064,128,Market,Filled,1740.1288968192,Warning: No quote information available at 03/05/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-03-08T15:00:00Z,RETL,13.4561920992,-279,Market,Filled,-3754.2775956768,Warning: No quote information available at 03/08/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-03-08T20:00:00Z,RETL,13.0443464028,-128,Market,Filled,-1669.6763395584,Warning: No quote information available at 03/08/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-03-12T14:00:00Z,RETL,13.8487926696,392,Market,Filled,5428.7267264832,Warning: No quote information available at 03/12/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-03-14T15:00:00Z,RETL,13.336872318,-268,Market,Filled,-3574.281781224,Warning: No quote information available at 03/14/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-14T16:00:00Z,RETL,13.125175932,-124,Market,Filled,-1627.521815568,Warning: No quote information available at 03/14/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-03-15T14:00:00Z,RETL,13.3599664692,123,Market,Filled,1643.2758757116,Warning: No quote information available at 03/15/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-03-15T15:00:00Z,RETL,12.9943090752,-123,Market,Filled,-1598.3000162496,Warning: No quote information available at 03/15/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-16T15:00:00Z,RETL,13.1713642344,268,Market,Filled,3529.9256148192,Warning: No quote information available at 03/16/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-16T19:00:00Z,RETL,13.1097798312,-268,Market,Filled,-3513.4209947616,Warning: No quote information available at 03/16/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-03-19T14:00:00Z,RETL,13.3214762172,386,Market,Filled,5142.0898198392,Warning: No quote information available at 03/19/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-03-19T15:00:00Z,RETL,12.836499042,-386,Market,Filled,-4954.888630212,Warning: No quote information available at 03/19/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-21T16:00:00Z,RETL,12.8635928948,264,Market,Filled,3395.9885242272,Warning: No quote information available at 03/21/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-03-21T20:00:00Z,RETL,12.36512384,-264,Market On Open,Filled,-3264.39269376, 
2018-03-26T14:00:00Z,RETL,12.0444034404,274,Market,Filled,3300.1665426696,Warning: No quote information available at 03/26/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-03-26T16:00:00Z,RETL,11.920752202,-274,Market,Filled,-3266.286103348,Warning: No quote information available at 03/26/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-03-26T17:00:00Z,RETL,12.152598274,270,Market,Filled,3281.20153398,Warning: No quote information available at 03/26/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-03-26T20:00:00Z,RETL,12.6317468228,119,Market On Open,Filled,1503.1778719132, 
2018-03-27T20:00:00Z,RETL,12.1448700716,-122,Market On Open,Filled,-1481.6741487352, 
2018-03-28T14:00:00Z,RETL,12.2607931076,122,Market,Filled,1495.8167591272,Warning: No quote information available at 03/28/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-04-02T16:00:00Z,RETL,11.7314112432,-389,Market,Filled,-4563.5189736048,Warning: No quote information available at 04/02/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-04-04T15:00:00Z,RETL,12.4346776616,367,Market,Filled,4563.5267018072,Warning: No quote information available at 04/04/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-04-13T15:00:00Z,RETL,12.7438057576,-367,Market,Filled,-4676.9767130392,Warning: No quote information available at 04/13/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-04-16T17:00:00Z,RETL,12.9524672224,114,Market,Filled,1476.5812633536,Warning: No quote information available at 04/16/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-04-16T18:00:00Z,RETL,13.1649927884,243,Market,Filled,3199.0932475812,Warning: No quote information available at 04/16/2018 14:00:00 America/New_York, order filled using TradeBar data 
2018-04-19T16:00:00Z,RETL,12.7863108708,-357,Market,Filled,-4564.7129808756,Warning: No quote information available at 04/19/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-04-24T14:00:00Z,RETL,12.6587955312,246,Market,Filled,3114.0637006752,Warning: No quote information available at 04/24/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-04-24T15:00:00Z,RETL,12.8133595792,113,Market,Filled,1447.9096324496,Warning: No quote information available at 04/24/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-04-24T18:00:00Z,RETL,12.5506006976,-113,Market,Filled,-1418.2178788288,Warning: No quote information available at 04/24/2018 14:00:00 America/New_York, order filled using TradeBar data 
2018-04-25T17:00:00Z,RETL,12.635610924,112,Market,Filled,1415.188423488,Warning: No quote information available at 04/25/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-05-01T14:00:00Z,RETL,12.9756518296,-245,Market,Filled,-3179.034698252,Warning: No quote information available at 05/01/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-05-01T15:00:00Z,RETL,12.7785826684,-113,Market,Filled,-1443.9798415292,Warning: No quote information available at 05/01/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-05-01T19:00:00Z,RETL,13.099303068,111,Market,Filled,1454.022640548,Warning: No quote information available at 05/01/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-05-02T19:00:00Z,RETL,13.4316157712,235,Market,Filled,3156.429706232,Warning: No quote information available at 05/02/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-05-03T14:00:00Z,RETL,12.94473902,-109,Market,Filled,-1410.97655318,Warning: No quote information available at 05/03/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-05-03T15:00:00Z,RETL,12.7476698588,-237,Market,Filled,-3021.1977565356,Warning: No quote information available at 05/03/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-05-04T16:00:00Z,RETL,13.0529338536,233,Market,Filled,3041.3335878888,Warning: No quote information available at 05/04/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-05-04T19:00:00Z,RETL,13.2190902052,106,Market,Filled,1401.2235617512,Warning: No quote information available at 05/04/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-05-07T15:00:00Z,RETL,12.6974365432,-339,Market,Filled,-4304.4309881448,Warning: No quote information available at 05/07/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-05-08T15:00:00Z,RETL,12.886777502,229,Market,Filled,2951.072047958,Warning: No quote information available at 05/08/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-05-08T18:00:00Z,RETL,12.674251936,-229,Market,Filled,-2902.403693344,Warning: No quote information available at 05/08/2018 14:00:00 America/New_York, order filled using TradeBar data 
2018-05-09T14:00:00Z,RETL,13.2384107112,322,Market,Filled,4262.7682490064,Warning: No quote information available at 05/09/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-05-22T15:00:00Z,RETL,14.181251404,-322,Market,Filled,-4566.362952088,Warning: No quote information available at 05/22/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-05-24T16:00:00Z,RETL,14.2817180352,218,Market,Filled,3113.4145316736,Warning: No quote information available at 05/24/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-05-24T18:00:00Z,RETL,14.4594666904,99,Market,Filled,1431.4872023496,Warning: No quote information available at 05/24/2018 14:00:00 America/New_York, order filled using TradeBar data 
2018-05-31T16:00:00Z,RETL,14.2276206184,-217,Market,Filled,-3087.3936741928,Warning: No quote information available at 05/31/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-05-31T19:00:00Z,RETL,14.026687356,-100,Market,Filled,-1402.6687356,Warning: No quote information available at 05/31/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-06-04T14:00:00Z,RETL,14.722225572,305,Market,Filled,4490.27879946,Warning: No quote information available at 06/04/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-06-14T14:00:00Z,RETL,16.9170350536,-305,Market,Filled,-5159.695691348,Warning: No quote information available at 06/14/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-06-18T14:00:00Z,RETL,17.1836580364,204,Market,Filled,3505.4662394256,Warning: No quote information available at 06/18/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-06-18T15:00:00Z,RETL,17.6357578768,91,Market,Filled,1604.8539667888,Warning: No quote information available at 06/18/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-06-25T14:00:00Z,RETL,17.7440704864,-202,Market,Filled,-3584.3022382528,Warning: No quote information available at 06/25/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-06-25T15:00:00Z,RETL,17.5351346368,-93,Market,Filled,-1630.7675212224,Warning: No quote information available at 06/25/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-06-27T14:00:00Z,RETL,17.7750239456,201,Market,Filled,3572.7798130656,Warning: No quote information available at 06/27/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-06-27T18:00:00Z,RETL,17.2875069632,-201,Market,Filled,-3474.7888996032,Warning: No quote information available at 06/27/2018 14:00:00 America/New_York, order filled using TradeBar data 
2018-07-03T14:00:00Z,RETL,16.4401560176,213,Market,Filled,3501.7532317488,Warning: No quote information available at 07/03/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-07-05T17:00:00Z,RETL,16.63748432,97,Market,Filled,1613.83597904,Warning: No quote information available at 07/05/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-07-11T14:00:00Z,RETL,16.5136704832,-310,Market,Filled,-5119.237849792,Warning: No quote information available at 07/11/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-07-13T14:00:00Z,RETL,17.1366088496,204,Market,Filled,3495.8682053184,Warning: No quote information available at 07/13/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-07-17T14:00:00Z,RETL,17.3029836928,94,Market,Filled,1626.4804671232,Warning: No quote information available at 07/17/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-07-24T15:00:00Z,RETL,17.082440296,-298,Market,Filled,-5090.567208208,Warning: No quote information available at 07/24/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-07-26T14:00:00Z,RETL,18.2896252048,278,Market,Filled,5084.5158069344,Warning: No quote information available at 07/26/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-07-27T16:00:00Z,RETL,16.9431497296,-87,Market,Filled,-1474.0540264752,Warning: No quote information available at 07/27/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-07-27T19:00:00Z,RETL,16.714867968,-191,Market,Filled,-3192.539781888,Warning: No quote information available at 07/27/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-07-31T16:00:00Z,RETL,17.275899416,271,Market,Filled,4681.768741736,Warning: No quote information available at 07/31/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-08-01T16:00:00Z,RETL,16.463371112,-271,Market,Filled,-4461.573571352,Warning: No quote information available at 08/01/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-08-02T19:00:00Z,RETL,17.0476176544,180,Market,Filled,3068.571177792,Warning: No quote information available at 08/02/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-08-02T20:00:00Z,RETL,17.3223296048,82,Market On Open,Filled,1420.4310275936, 
2018-08-13T16:00:00Z,RETL,18.127119544,-180,Market,Filled,-3262.88151792,Warning: No quote information available at 08/13/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-08-14T14:00:00Z,RETL,18.630113256,173,Market,Filled,3223.009593288,Warning: No quote information available at 08/14/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-08-15T15:00:00Z,RETL,17.7943698576,-255,Market,Filled,-4537.564313688,Warning: No quote information available at 08/15/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-08-17T16:00:00Z,RETL,18.552729608,77,Market,Filled,1428.560179816,Warning: No quote information available at 08/17/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-08-17T19:00:00Z,RETL,18.7500579104,167,Market,Filled,3131.2596710368,Warning: No quote information available at 08/17/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-08-24T14:00:00Z,RETL,19.597408856,-168,Market,Filled,-3292.364687808,Warning: No quote information available at 08/24/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-08-27T15:00:00Z,RETL,19.210490616,-76,Market,Filled,-1459.997286816,Warning: No quote information available at 08/27/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-08-30T15:00:00Z,RETL,19.4000805536,167,Market,Filled,3239.8134524512,Warning: No quote information available at 08/30/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-08-31T15:00:00Z,RETL,19.2337057104,78,Market,Filled,1500.2290454112,Warning: No quote information available at 08/31/2018 11:00:00 America/New_York, order filled using TradeBar data 
