Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-04-27T20:00:00Z,DRV,8614.04881,1,Market On Open,Filled,8614.04881, 
2017-06-19T15:00:00Z,DRV,542.5747956,4,Market,Filled,2170.2991824,Warning: No quote information available at 06/19/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-06-23T14:00:00Z,DRV,534.7327028,-14,Market,Filled,-7486.2578392,Warning: No quote information available at 06/23/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-06-27T20:00:00Z,DRV,543.0649264,14,Market On Open,Filled,7602.9089696, 
2017-06-28T15:00:00Z,DRV,531.3017872,-4,Market,Filled,-2125.2071488,Warning: No quote information available at 06/28/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-06-29T14:00:00Z,DRV,554.3379348,4,Market,Filled,2217.3517392,Warning: No quote information available at 06/29/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-07-03T16:00:00Z,DRV,540.1241416,-10,Market,Filled,-5401.241416,Warning: No quote information available at 07/03/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-07-03T17:00:00Z,DRV,533.2623104,-4,Market On Open,Filled,-2133.0492416, 
2017-07-05T15:00:00Z,DRV,546.9859728,4,Market,Filled,2187.9438912,Warning: No quote information available at 07/05/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-07-05T16:00:00Z,DRV,552.8675424,10,Market,Filled,5528.675424,Warning: No quote information available at 07/05/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-07-12T14:00:00Z,DRV,572.4727744,-10,Market,Filled,-5724.727744,Warning: No quote information available at 07/12/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-07-13T14:00:00Z,DRV,569.5319896,-4,Market,Filled,-2278.1279584,Warning: No quote information available at 07/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-07-20T20:00:00Z,DRV,542.0846648,10,Market On Open,Filled,5420.846648, 
2017-07-21T15:00:00Z,DRV,545.5155804,4,Market,Filled,2182.0623216,Warning: No quote information available at 07/21/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-07-26T14:00:00Z,DRV,537.1833568,-14,Market,Filled,-7520.5669952,Warning: No quote information available at 07/26/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-07-27T14:00:00Z,DRV,542.5747956,14,Market,Filled,7596.0471384,Warning: No quote information available at 07/27/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-07-27T15:00:00Z,DRV,536.693226,-14,Market,Filled,-7513.705164,Warning: No quote information available at 07/27/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-07-28T18:00:00Z,DRV,537.6734876,10,Market,Filled,5376.734876,Warning: No quote information available at 07/28/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-07-31T14:00:00Z,DRV,540.6142724,4,Market,Filled,2162.4570896,Warning: No quote information available at 07/31/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-08-01T18:00:00Z,DRV,528.3610024,-4,Market,Filled,-2113.4440096,Warning: No quote information available at 08/01/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-08-01T19:00:00Z,DRV,523.4596944,-10,Market,Filled,-5234.596944,Warning: No quote information available at 08/01/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-08-02T15:00:00Z,DRV,536.693226,14,Market,Filled,7513.705164,Warning: No quote information available at 08/02/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-08-14T14:00:00Z,DRV,554.8280656,-10,Market,Filled,-5548.280656,Warning: No quote information available at 08/14/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-08-14T15:00:00Z,DRV,549.9267576,-4,Market,Filled,-2199.7070304,Warning: No quote information available at 08/14/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-08-15T14:00:00Z,DRV,557.7688504,4,Market,Filled,2231.0754016,Warning: No quote information available at 08/15/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-08-16T14:00:00Z,DRV,544.045188,-4,Market,Filled,-2176.180752,Warning: No quote information available at 08/16/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-08-17T17:00:00Z,DRV,548.946496,9,Market,Filled,4940.518464,Warning: No quote information available at 08/17/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-08-18T14:00:00Z,DRV,572.9629052,5,Market,Filled,2864.814526,Warning: No quote information available at 08/18/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-08-23T15:00:00Z,DRV,546.9859728,-14,Market,Filled,-7657.8036192,Warning: No quote information available at 08/23/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-08-28T15:00:00Z,DRV,549.4366268,14,Market,Filled,7692.1127752,Warning: No quote information available at 08/28/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-08-31T14:00:00Z,DRV,540.1241416,-10,Market,Filled,-5401.241416,Warning: No quote information available at 08/31/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-08-31T15:00:00Z,DRV,537.1833568,-4,Market,Filled,-2148.7334272,Warning: No quote information available at 08/31/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-09-05T17:00:00Z,DRV,539.14388,9,Market,Filled,4852.29492,Warning: No quote information available at 09/05/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-09-06T15:00:00Z,DRV,521.0090404,-9,Market,Filled,-4689.0813636,Warning: No quote information available at 09/06/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-09-12T16:00:00Z,DRV,515.6176016,9,Market,Filled,4640.5584144,Warning: No quote information available at 09/12/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-09-12T18:00:00Z,DRV,521.4991712,5,Market,Filled,2607.495856,Warning: No quote information available at 09/12/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-09-15T14:00:00Z,DRV,509.736032,-14,Market,Filled,-7136.304448,Warning: No quote information available at 09/15/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-09-15T15:00:00Z,DRV,521.4991712,14,Market,Filled,7300.9883968,Warning: No quote information available at 09/15/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-09-15T20:00:00Z,DRV,510.7162936,-14,Market On Open,Filled,-7150.0281104, 
2017-09-18T16:00:00Z,DRV,516.1077324,4,Market,Filled,2064.4309296,Warning: No quote information available at 09/18/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-09-18T17:00:00Z,DRV,521.4991712,9,Market,Filled,4693.4925408,Warning: No quote information available at 09/18/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-09-29T14:00:00Z,DRV,531.791918,-13,Market,Filled,-6913.294934,Warning: No quote information available at 09/29/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-09-29T19:00:00Z,DRV,540.6142724,9,Market,Filled,4865.5284516,Warning: No quote information available at 09/29/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-09-29T20:00:00Z,DRV,533.7524412,-9,Market On Open,Filled,-4803.7719708, 
2017-10-03T14:00:00Z,DRV,541.594534,13,Market,Filled,7040.728942,Warning: No quote information available at 10/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-10-04T20:00:00Z,DRV,529.341264,-13,Market On Open,Filled,-6881.436432, 
2017-10-06T14:00:00Z,DRV,539.14388,13,Market,Filled,7008.87044,Warning: No quote information available at 10/06/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-10-09T14:00:00Z,DRV,526.4004792,-4,Market,Filled,-2105.6019168,Warning: No quote information available at 10/09/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-10-09T15:00:00Z,DRV,525.4202176,-9,Market,Filled,-4728.7819584,Warning: No quote information available at 10/09/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-10-16T17:00:00Z,DRV,511.6965552,9,Market,Filled,4605.2689968,Warning: No quote information available at 10/16/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-10-17T14:00:00Z,DRV,515.1274708,4,Market,Filled,2060.5098832,Warning: No quote information available at 10/17/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-11-01T14:00:00Z,DRV,546.9859728,-9,Market,Filled,-4922.8737552,Warning: No quote information available at 11/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-11-01T15:00:00Z,DRV,544.045188,-4,Market,Filled,-2176.180752,Warning: No quote information available at 11/01/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-11-15T15:00:00Z,DRV,504.3445932,14,Market,Filled,7060.8243048,Warning: No quote information available at 11/15/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-11-21T21:00:00Z,DRV,501.8939392,-10,Market On Open,Filled,-5018.939392, 
2017-11-22T15:00:00Z,DRV,500.4235468,-4,Market,Filled,-2001.6941872,Warning: No quote information available at 11/22/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-11-27T15:00:00Z,DRV,503.3643316,9,Market,Filled,4530.2789844,Warning: No quote information available at 11/27/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-11-27T16:00:00Z,DRV,506.7952472,5,Market,Filled,2533.976236,Warning: No quote information available at 11/27/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-12-01T15:00:00Z,DRV,505.3248548,-10,Market,Filled,-5053.248548,Warning: No quote information available at 12/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-12-01T17:00:00Z,DRV,516.5978632,10,Market,Filled,5165.978632,Warning: No quote information available at 12/01/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-12-01T21:00:00Z,DRV,505.8149856,-10,Market On Open,Filled,-5058.149856, 
2017-12-04T15:00:00Z,DRV,500.9136776,-4,Market,Filled,-2003.6547104,Warning: No quote information available at 12/04/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-12-04T18:00:00Z,DRV,512.6768168,14,Market,Filled,7177.4754352,Warning: No quote information available at 12/04/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-12-08T17:00:00Z,DRV,516.5978632,-10,Market,Filled,-5165.978632,Warning: No quote information available at 12/08/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-12-12T16:00:00Z,DRV,511.2064244,-4,Market,Filled,-2044.8256976,Warning: No quote information available at 12/12/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-12-19T15:00:00Z,DRV,500.9136776,9,Market,Filled,4508.2230984,Warning: No quote information available at 12/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-12-19T17:00:00Z,DRV,510.2261628,5,Market,Filled,2551.130814,Warning: No quote information available at 12/19/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-12-26T16:00:00Z,DRV,525.4202176,-10,Market,Filled,-5254.202176,Warning: No quote information available at 12/26/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-12-28T15:00:00Z,DRV,520.0287788,-4,Market,Filled,-2080.1151152,Warning: No quote information available at 12/28/2017 10:00:00 America/New_York, order filled using TradeBar data 
2018-01-02T15:00:00Z,DRV,520.5189096,9,Market,Filled,4684.6701864,Warning: No quote information available at 01/02/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-01-03T16:00:00Z,DRV,519.0485172,5,Market,Filled,2595.242586,Warning: No quote information available at 01/03/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-01-16T15:00:00Z,DRV,568.0615972,-10,Market,Filled,-5680.615972,Warning: No quote information available at 01/16/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-01-16T21:00:00Z,DRV,597.4694452,9,Market On Open,Filled,5377.2250068, 
2018-01-22T16:00:00Z,DRV,591.0977448,-9,Market,Filled,-5319.8797032,Warning: No quote information available at 01/22/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-01-22T18:00:00Z,DRV,585.2161752,-4,Market,Filled,-2340.8647008,Warning: No quote information available at 01/22/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-01-25T15:00:00Z,DRV,571.9826436,9,Market,Filled,5147.8437924,Warning: No quote information available at 01/25/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-01-26T16:00:00Z,DRV,578.354344,5,Market,Filled,2891.77172,Warning: No quote information available at 01/26/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-01-31T21:00:00Z,DRV,583.255652,-10,Market On Open,Filled,-5832.55652, 
2018-02-01T16:00:00Z,DRV,602.3707532,9,Market,Filled,5421.3367788,Warning: No quote information available at 02/01/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-02-15T20:00:00Z,DRV,681.7719428,-13,Market,Filled,-8863.0352564,Warning: No quote information available at 02/15/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-02-20T20:00:00Z,DRV,688.633774,13,Market,Filled,8952.239062,Warning: No quote information available at 02/20/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-02-23T19:00:00Z,DRV,677.8508964,-9,Market,Filled,-6100.6580676,Warning: No quote information available at 02/23/2018 14:00:00 America/New_York, order filled using TradeBar data 
2018-02-23T21:00:00Z,DRV,668.0482804,-4,Market On Open,Filled,-2672.1931216, 
2018-02-27T16:00:00Z,DRV,708.239006,12,Market,Filled,8498.868072,Warning: No quote information available at 02/27/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-05T16:00:00Z,DRV,694.5153436,-8,Market,Filled,-5556.1227488,Warning: No quote information available at 03/05/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-05T18:00:00Z,DRV,686.18312,-4,Market,Filled,-2744.73248,Warning: No quote information available at 03/05/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-03-09T15:00:00Z,DRV,678.831158,9,Market,Filled,6109.480422,Warning: No quote information available at 03/09/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-03-09T18:00:00Z,DRV,670.4989344,-9,Market,Filled,-6034.4904096,Warning: No quote information available at 03/09/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-03-15T15:00:00Z,DRV,655.7950104,9,Market,Filled,5902.1550936,Warning: No quote information available at 03/15/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-03-15T19:00:00Z,DRV,658.2456644,4,Market,Filled,2632.9826576,Warning: No quote information available at 03/15/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-03-16T17:00:00Z,DRV,640.6009556,-4,Market,Filled,-2562.4038224,Warning: No quote information available at 03/16/2018 13:00:00 America/New_York, order filled using TradeBar data 
