Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-02-03T21:00:00Z,MIDU,1.804915210117,3588,Market On Open,Filled,6476.0357738997, 
2013-12-04T18:00:00Z,MIDU,16.93676208,-1722,Market,Filled,-29165.10430176,Warning: No quote information available at 12/04/2013 13:00:00 America/New_York, order filled using TradeBar data 
2013-12-06T15:00:00Z,MIDU,17.452522521,2452,Market,Filled,42793.585221492,Warning: No quote information available at 12/06/2013 10:00:00 America/New_York, order filled using TradeBar data 
2013-12-11T15:00:00Z,MIDU,17.00432895,-2452,Market,Filled,-41694.6145854,Warning: No quote information available at 12/11/2013 10:00:00 America/New_York, order filled using TradeBar data 
2013-12-16T15:00:00Z,MIDU,17.092039456,2441,Market,Filled,41721.668312096,Warning: No quote information available at 12/16/2013 10:00:00 America/New_York, order filled using TradeBar data 
2014-01-02T16:00:00Z,MIDU,18.49441494,-1673,Market,Filled,-30941.15619462,Warning: No quote information available at 01/02/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-01-02T17:00:00Z,MIDU,18.096761489,-768,Market,Filled,-13898.312823552,Warning: No quote information available at 01/02/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-01-07T15:00:00Z,MIDU,18.393236843,1662,Market,Filled,30569.559633066,Warning: No quote information available at 01/07/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-01-07T16:00:00Z,MIDU,18.583828142,758,Market,Filled,14086.541731636,Warning: No quote information available at 01/07/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-01-13T20:00:00Z,MIDU,18.341471305,-2420,Market,Filled,-44386.3605581,Warning: No quote information available at 01/13/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-01-14T16:00:00Z,MIDU,18.696771134,2374,Market,Filled,44386.134672116,Warning: No quote information available at 01/14/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-01-21T17:00:00Z,MIDU,18.943833929,-1625,Market,Filled,-30783.730134625,Warning: No quote information available at 01/21/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-01-21T19:00:00Z,MIDU,19.139131186,1606,Market,Filled,30737.444684716,Warning: No quote information available at 01/21/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-01-23T16:00:00Z,MIDU,18.976775635,-2355,Market,Filled,-44690.306620425,Warning: No quote information available at 01/23/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-01-29T16:00:00Z,MIDU,17.379102894,1759,Market,Filled,30569.841990546,Warning: No quote information available at 01/29/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-01-29T21:00:00Z,MIDU,17.442633327,-1759,Market On Open,Filled,-30681.592022193, 
2014-01-30T15:00:00Z,MIDU,17.489692907,1752,Market,Filled,30641.941973064,Warning: No quote information available at 01/30/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-01-30T17:00:00Z,MIDU,17.786168261,793,Market,Filled,14104.431430973,Warning: No quote information available at 01/30/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-02-03T16:00:00Z,MIDU,16.480264916,-2545,Market,Filled,-41942.27421122,Warning: No quote information available at 02/03/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-02-06T15:00:00Z,MIDU,16.508500664,1744,Market,Filled,28790.825158016,Warning: No quote information available at 02/06/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-02-06T16:00:00Z,MIDU,16.602619824,800,Market,Filled,13282.0958592,Warning: No quote information available at 02/06/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-03T16:00:00Z,MIDU,19.487372078,-1747,Market,Filled,-34044.439020266,Warning: No quote information available at 03/03/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-03T17:00:00Z,MIDU,19.259133115,-797,Market,Filled,-15349.529092655,Warning: No quote information available at 03/03/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-03-03T19:00:00Z,MIDU,19.760317642,783,Market,Filled,15472.328713686,Warning: No quote information available at 03/03/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-03-04T15:00:00Z,MIDU,20.44738751,1639,Market,Filled,33513.26812889,Warning: No quote information available at 03/04/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-10T15:00:00Z,MIDU,20.085028744,-2422,Market,Filled,-48645.939617968,Warning: No quote information available at 03/10/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-11T15:00:00Z,MIDU,20.503859006,2374,Market,Filled,48676.161280244,Warning: No quote information available at 03/11/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-11T16:00:00Z,MIDU,20.221501526,-2374,Market,Filled,-48005.844622724,Warning: No quote information available at 03/11/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-03-17T14:00:00Z,MIDU,20.155618114,2382,Market,Filled,48010.682347548,Warning: No quote information available at 03/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-20T14:00:00Z,MIDU,19.739140831,-1629,Market,Filled,-32155.060413699,Warning: No quote information available at 03/20/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-20T15:00:00Z,MIDU,20.254443232,1588,Market,Filled,32164.055852416,Warning: No quote information available at 03/20/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-24T15:00:00Z,MIDU,19.60031507,-2341,Market,Filled,-45884.33757887,Warning: No quote information available at 03/24/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-25T14:00:00Z,MIDU,20.085028744,1565,Market,Filled,31433.06998436,Warning: No quote information available at 03/25/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-25T16:00:00Z,MIDU,19.593256133,-1565,Market,Filled,-30663.445848145,Warning: No quote information available at 03/25/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-03-26T14:00:00Z,MIDU,19.97679171,1548,Market,Filled,30924.07356708,Warning: No quote information available at 03/26/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-26T16:00:00Z,MIDU,19.616785923,-1548,Market,Filled,-30366.784608804,Warning: No quote information available at 03/26/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-03-28T14:00:00Z,MIDU,19.355605254,1578,Market,Filled,30543.145090812,Warning: No quote information available at 03/28/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-28T15:00:00Z,MIDU,19.628550818,718,Market,Filled,14093.299487324,Warning: No quote information available at 03/28/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-28T19:00:00Z,MIDU,19.197955661,-724,Market,Filled,-13899.319898564,Warning: No quote information available at 03/28/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-03-31T14:00:00Z,MIDU,19.605021028,709,Market,Filled,13899.959908852,Warning: No quote information available at 03/31/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-04T16:00:00Z,MIDU,20.056792996,-1562,Market,Filled,-31328.710659752,Warning: No quote information available at 04/04/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-04-04T17:00:00Z,MIDU,19.734434873,-719,Market,Filled,-14189.058673687,Warning: No quote information available at 04/04/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-04-09T15:00:00Z,MIDU,19.054423942,1632,Market,Filled,31096.819873344,Warning: No quote information available at 04/09/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-04-10T17:00:00Z,MIDU,18.428531528,-1632,Market,Filled,-30075.363453696,Warning: No quote information available at 04/10/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-04-15T14:00:00Z,MIDU,18.167350859,1675,Market,Filled,30430.312688825,Warning: No quote information available at 04/15/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-15T16:00:00Z,MIDU,17.4120446,-1675,Market,Filled,-29165.174705,Warning: No quote information available at 04/15/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-04-15T19:00:00Z,MIDU,18.007348287,1644,Market,Filled,29604.080583828,Warning: No quote information available at 04/15/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-04-16T14:00:00Z,MIDU,18.357942158,742,Market,Filled,13621.593081236,Warning: No quote information available at 04/16/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-25T14:00:00Z,MIDU,19.021482236,-1634,Market,Filled,-31081.101973624,Warning: No quote information available at 04/25/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-25T15:00:00Z,MIDU,18.783831357,-752,Market,Filled,-14125.441180464,Warning: No quote information available at 04/25/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-04-30T15:00:00Z,MIDU,18.774419441,1644,Market,Filled,30865.145561004,Warning: No quote information available at 04/30/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-04-30T19:00:00Z,MIDU,19.033247131,748,Market,Filled,14236.868853988,Warning: No quote information available at 04/30/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-05-06T18:00:00Z,MIDU,18.84736179,-1637,Market,Filled,-30853.13125023,Warning: No quote information available at 05/06/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-05-07T14:00:00Z,MIDU,18.75324263,-755,Market,Filled,-14158.69818565,Warning: No quote information available at 05/07/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-07T20:00:00Z,MIDU,19.049717984,744,Market On Open,Filled,14172.990180096, 
2014-05-08T14:00:00Z,MIDU,19.428547603,1586,Market,Filled,30813.676498358,Warning: No quote information available at 05/08/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-09T14:00:00Z,MIDU,18.677947302,-733,Market,Filled,-13690.935372366,Warning: No quote information available at 05/09/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-12T14:00:00Z,MIDU,19.602668049,699,Market,Filled,13702.264966251,Warning: No quote information available at 05/12/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-15T14:00:00Z,MIDU,18.393236843,-2296,Market,Filled,-42230.871791528,Warning: No quote information available at 05/15/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-19T14:00:00Z,MIDU,19.127366291,1515,Market,Filled,28977.959930865,Warning: No quote information available at 05/19/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-19T15:00:00Z,MIDU,19.212073535,696,Market,Filled,13371.60318036,Warning: No quote information available at 05/19/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-05-20T14:00:00Z,MIDU,18.692065176,-696,Market,Filled,-13009.677362496,Warning: No quote information available at 05/20/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-20T18:00:00Z,MIDU,18.350883221,-1515,Market,Filled,-27801.588079815,Warning: No quote information available at 05/20/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-05-21T14:00:00Z,MIDU,18.929716055,2159,Market,Filled,40869.256962745,Warning: No quote information available at 05/21/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-11T14:00:00Z,MIDU,21.150928231,-1481,Market,Filled,-31324.524710111,Warning: No quote information available at 06/11/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-12T15:00:00Z,MIDU,20.946219058,-678,Market,Filled,-14201.536521324,Warning: No quote information available at 06/12/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-06-16T14:00:00Z,MIDU,21.120339504,1467,Market,Filled,30983.538052368,Warning: No quote information available at 06/16/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-17T14:00:00Z,MIDU,21.607406157,660,Market,Filled,14260.88806362,Warning: No quote information available at 06/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-24T20:00:00Z,MIDU,21.456815501,-2127,Market On Open,Filled,-45638.646570627, 
2014-06-25T20:00:00Z,MIDU,22.02388344,2077,Market On Open,Filled,45743.60590488, 
2014-06-26T14:00:00Z,MIDU,21.4121089,-2077,Market,Filled,-44472.9501853,Warning: No quote information available at 06/26/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T14:00:00Z,MIDU,21.974470881,2021,Market,Filled,44410.405650501,Warning: No quote information available at 06/27/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-07T14:00:00Z,MIDU,22.670952665,-1384,Market,Filled,-31376.59848836,Warning: No quote information available at 07/07/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-08T14:00:00Z,MIDU,21.955647049,-637,Market,Filled,-13985.747170213,Warning: No quote information available at 07/08/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-14T14:00:00Z,MIDU,21.854468952,1418,Market,Filled,30989.636973936,Warning: No quote information available at 07/14/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-14T16:00:00Z,MIDU,21.899175553,653,Market,Filled,14300.161636109,Warning: No quote information available at 07/14/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-07-15T15:00:00Z,MIDU,21.386226131,-653,Market,Filled,-13965.205663543,Warning: No quote information available at 07/15/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-07-15T16:00:00Z,MIDU,21.22387058,-1418,Market,Filled,-30095.44848244,Warning: No quote information available at 07/15/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-07-16T17:00:00Z,MIDU,21.588582325,1398,Market,Filled,30180.83809035,Warning: No quote information available at 07/16/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-07-17T14:00:00Z,MIDU,21.308577824,-1398,Market,Filled,-29789.391797952,Warning: No quote information available at 07/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-18T15:00:00Z,MIDU,21.376814215,1399,Market,Filled,29906.163086785,Warning: No quote information available at 07/18/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-07-18T16:00:00Z,MIDU,21.43563869,644,Market,Filled,13804.55131636,Warning: No quote information available at 07/18/2014 12:00:00 America/New_York, order filled using TradeBar data 
